Advertiser ID,Advertiser Name,Primary Region,Membership Status,Datafeed Format,Feed ID,Feed Name,Language,Vertical,Last Imported,Last Checked,No of products,URL
"62729","Glamory","DE","Not Joined","Legacy","92768","Awin Feed","German","Fashion","2025-06-03 12:52:41","2025-06-09 07:02:25","539","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/92768/format/csv/language/de/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cproduct_type%2Ccolour%2CFashion%3Asize/"
"73047","Aperturee","US","Not Joined","Legacy","92775","Aperturee","English","","2025-06-06 15:03:37","2025-06-08 15:03:16","31884","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/92775/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cin_stock%2Ccondition%2Csize_stock_status%2Cproduct_GTIN/"
"72059","Just Pleasure","NL","Not Joined","Legacy","92882","Standaard DE","German","","2025-06-06 23:01:41","2025-06-09 09:02:06","6642","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/92882/format/csv/language/de/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cproduct_name%2Cdescription%2Cspecifications%2Clanguage%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Ccurrency%2Csearch_price%2Cdelivery_cost%2Cin_stock%2Cstock_quantity%2Cparent_product_id%2Ccolour%2Calternate_image%2Cproduct_short_description%2Cmerchant_product_category_path%2Cproduct_price_old%2Calternate_image_two/"
"69876","Only Birdies","GB","Not Joined","Legacy","93032","Only Birdies Products","English","","2024-04-26 00:02:23","2024-04-30 00:02:20","887","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/93032/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Cproduct_type%2Ccolour/"
"72059","Just Pleasure","NL","Not Joined","Legacy","93083","Standaard JP.COM","English","","2025-06-07 09:02:30","2025-06-09 09:02:27","6647","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/93083/format/csv/language/en/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cproduct_name%2Cdescription%2Cspecifications%2Clanguage%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Cin_stock%2Cstock_quantity%2Cparent_product_id%2Ccolour%2Calternate_image%2Cproduct_short_description%2Cmerchant_product_category_path%2Cproduct_price_old%2Calternate_image_two/"
"69050","AKKO FR","FR","Not Joined","Legacy","94349","Default","English","","2025-06-09 06:32:50","2025-06-09 06:32:46","592","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/94349/format/csv/language/en/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Ccolour%2Cproduct_short_description%2Csize_stock_amount%2Cproduct_GTIN/"
"69178","AKKO UK","GB","Not Joined","Legacy","94438","Default","English","","2025-06-09 06:32:48","2025-06-09 06:32:44","592","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/94438/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cmodel_number%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Ccolour%2Cproduct_short_description%2Csize_stock_status%2Cproduct_GTIN/"
"69032","AKKO IT","IT","Not Joined","Legacy","94599","Default","English","","2025-06-09 07:20:07","2025-06-09 07:20:03","592","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/94599/format/csv/language/en/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Cproduct_type%2Ccolour/"
"69970","Venustein DE","DE","Not Joined","Legacy","97279","Default","German","","2024-10-06 18:16:31","","1725","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/97279/format/csv/language/de/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price/"
"69306","Plusshop UK","GB","Not Joined","Legacy","98230","Plusshop Awin Data Feed","English","","2024-11-08 13:55:54","","6195","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/98230/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cproduct_type/"
"66912","Beyond Shakers","GB","Not Joined","Legacy","98325","Protein Shakers","English","","2025-02-24 12:01:41","2025-06-09 06:03:07","13","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/98325/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Cproduct_type%2Ccolour/"
"66912","Beyond Shakers","GB","Not Joined","Legacy","98389","Water Bottles","English","","2024-11-26 18:01:46","2025-06-09 06:01:46","7","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/98389/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Cproduct_type%2Ccolour/"
"69306","Plusshop UK","GB","Not Joined","Legacy","98489","Awin Data Feed - Plusshop UK","English","","2024-11-19 10:32:30","","5942","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/98489/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price/"
"72943","Shower Blocks","GB","Not Joined","Legacy","100862","Shopify Feed","English","","2025-03-20 04:17:46","2025-06-09 08:01:31","87","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/100862/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Cproduct_type/"
"61655","Back to the Office","GB","Not Joined","Legacy","102827","Mulwi - Back to the Office","English","","2025-06-09 04:13:38","2025-06-09 04:12:17","70513","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/102827/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Cproduct_type/"
"75108","New Marine IT","IT","Not Joined","Legacy","91555","Feed Awin IT","Italian","Fashion","2025-06-09 00:03:34","2025-06-09 00:03:30","3199","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/91555/format/csv/language/it/delimiter/%2C/compression/gzip/columns/aw_deep_link%2Cproduct_name%2Caw_product_id%2Cmerchant_product_id%2Cmerchant_image_url%2Cdescription%2Cmerchant_category%2Csearch_price%2Cmerchant_name%2Cmerchant_id%2Ccategory_name%2Ccategory_id%2Caw_image_url%2Ccurrency%2Cstore_price%2Cdelivery_cost%2Cmerchant_deep_link%2Clanguage%2Clast_updated%2Cbrand_name%2Cbrand_id%2Ccolour%2Cproduct_short_description%2Cspecifications%2Ccondition%2Cproduct_model%2Cmodel_number%2Cdimensions%2Ckeywords%2Cpromotional_text%2Cproduct_type%2Ccommission_group%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Crrp_price%2Csaving%2Csavings_percent%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Cproduct_price_old%2Cdelivery_restrictions%2Cdelivery_weight%2Cwarranty%2Cterms_of_contract%2Cdelivery_time%2Cin_stock%2Cstock_quantity%2Cvalid_from%2Cvalid_to%2Cis_for_sale%2Cweb_offer%2Cpre_order%2Cstock_status%2Csize_stock_status%2Csize_stock_amount%2Cmerchant_thumb_url%2Clarge_image%2Calternate_image%2Caw_thumb_url%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four%2Creviews%2Caverage_rating%2Crating%2Cnumber_available%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2Ccustom_6%2Ccustom_7%2Ccustom_8%2Ccustom_9%2Cean%2Cisbn%2Cupc%2Cmpn%2Cparent_product_id%2Cproduct_GTIN%2Cbasket_link%2CFashion%3Acategory%2CFashion%3Amaterial%2CFashion%3Apattern%2CFashion%3Asize%2CFashion%3Asuitable_for%2CFashion%3Aswatch/"
"73924","AlphaBiolabs US","US","Not Joined","Legacy","91701","Default","English","","2024-02-20 13:09:51","","16","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/91701/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price/"
"74290","MINE MATE","US","Not Joined","Legacy","91789","AWIn Data Feed","English","","2024-02-23 14:37:00","","26","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/91789/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Ccolour/"
"74768","T.LUXY","GB","Not Joined","Legacy","91998","Predefinito","English","Fashion","2025-02-17 16:05:08","2025-02-23 05:01:24","2498","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/91998/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Cstock_quantity%2Ccolour%2Ccustom_1%2Ccustom_2%2Ccustom_3%2CFashion%3Asize%2Cmerchant_product_second_category/"
"75674","Boxed2me","GB","Not Joined","Legacy","92093","Boxed2me","English","","2025-06-09 07:10:37","2025-06-09 07:10:23","15597","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/92093/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cmodel_number%2Cproduct_name%2Cdescription%2Clanguage%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Crrp_price%2Cin_stock%2Cstock_quantity%2Ccondition%2Calternate_image%2Cproduct_model%2Cmerchant_product_category_path%2Cbase_price%2Cproduct_GTIN/"
"77278","SOLO-Kleinmotoren DE","DE","Not Joined","Legacy","92202","awin Produktfeed","German","","2025-06-06 14:31:12","2025-06-09 10:01:10","113","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/92202/format/csv/language/de/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmodel_number%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cin_stock%2Cproduct_price_old/"
"77356","Svensson","NL","Not Joined","Legacy","92423","Svensson NL","Dutch","","2024-03-22 19:36:42","","181","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/92423/format/csv/language/nl/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cmerchant_product_category_path/"
"78380","WATCH & WATCH","GB","Not Joined","Legacy","92744","AWIN WW","English","","2025-06-09 09:36:40","2025-06-09 09:36:36","833","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/92744/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/aw_deep_link%2Cproduct_name%2Caw_product_id%2Cmerchant_product_id%2Cmerchant_image_url%2Cdescription%2Cmerchant_category%2Csearch_price%2Cmerchant_name%2Cmerchant_id%2Ccategory_name%2Ccategory_id%2Caw_image_url%2Ccurrency%2Cstore_price%2Cdelivery_cost%2Cmerchant_deep_link%2Clanguage%2Clast_updated%2Cbrand_name%2Cbrand_id%2Ccolour%2Cproduct_short_description%2Cspecifications%2Ccondition%2Cproduct_model%2Cmodel_number%2Cdimensions%2Ckeywords%2Cpromotional_text%2Cproduct_type%2Ccommission_group%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Crrp_price%2Csaving%2Csavings_percent%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Cproduct_price_old%2Cdelivery_restrictions%2Cdelivery_weight%2Cwarranty%2Cterms_of_contract%2Cdelivery_time%2Cin_stock%2Cstock_quantity%2Cvalid_from%2Cvalid_to%2Cis_for_sale%2Cweb_offer%2Cpre_order%2Cstock_status%2Csize_stock_status%2Csize_stock_amount%2Cmerchant_thumb_url%2Clarge_image%2Calternate_image%2Caw_thumb_url%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four%2Creviews%2Caverage_rating%2Crating%2Cnumber_available%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2Ccustom_6%2Ccustom_7%2Ccustom_8%2Ccustom_9%2Cean%2Cisbn%2Cupc%2Cmpn%2Cparent_product_id%2Cproduct_GTIN%2Cbasket_link/"
"79144","Cozoro IT","IT","Not Joined","Legacy","92749","Woocommerce feed","Italian","","2024-07-15 10:19:04","","4","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/92749/format/csv/language/it/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price/"
"79040","Miabox PL","PL","Not Joined","Legacy","92794","miabox","English","","2025-06-09 08:23:41","2025-06-09 08:23:35","1953","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/92794/format/csv/language/en/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cpre_order%2Cin_stock%2Ccondition%2Ccustom_5%2Calternate_image%2Cbase_price%2Calternate_image_two%2Calternate_image_three%2Ccustom_6%2Calternate_image_four/"
"75216","Rainbow Labs","GB","Not Joined","Legacy","92854","AwinFeedWoo-M","English","","2024-05-03 14:30:03","2024-05-03 11:01:22","16","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/92854/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price/"
"79254","Wood Finishes Direct UK","GB","active","Legacy","93036","Standard Google Feed","English","","2025-06-09 03:01:57","2025-06-09 03:01:46","15291","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/93036/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price/"
"75808","Alpha Solar DE","DE","Not Joined","Legacy","93165","alpha-solar.info","German","","2024-09-23 18:02:02","2025-04-19 00:02:59","166","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/93165/format/csv/language/de/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cin_stock/"
